lat,long
41.15600000000008,-8.57549999999986
41.15600000000008,-8.574999999999859
41.15600000000008,-8.574499999999858
41.15600000000008,-8.573999999999858
41.15600000000008,-8.573499999999857
41.15600000000008,-8.572999999999857
41.15600000000008,-8.572499999999856
41.15600000000008,-8.571999999999855
41.15600000000008,-8.571499999999855
41.15600000000008,-8.570999999999854
41.15600000000008,-8.570499999999853
41.15600000000008,-8.569999999999853
41.15600000000008,-8.569499999999852
41.15600000000008,-8.568999999999852
41.15600000000008,-8.568499999999851
41.15600000000008,-8.56799999999985
41.15600000000008,-8.56749999999985
41.15600000000008,-8.56699999999985
41.15600000000008,-8.566499999999849
41.15600000000008,-8.565999999999848
41.15600000000008,-8.565499999999847
41.15600000000008,-8.564999999999847
41.15600000000008,-8.564499999999846
41.15600000000008,-8.563999999999846
41.15600000000008,-8.563499999999845
41.15600000000008,-8.562999999999844
41.15600000000008,-8.562499999999844
41.15600000000008,-8.561999999999843
41.15600000000008,-8.561499999999842
41.15600000000008,-8.560999999999842
41.15600000000008,-8.560499999999841
41.15600000000008,-8.55999999999984
41.15600000000008,-8.55949999999984
41.15600000000008,-8.55899999999984
41.15650000000008,-8.68199999999999
41.15650000000008,-8.68149999999999
41.15650000000008,-8.680999999999989
41.15650000000008,-8.680499999999988
41.15650000000008,-8.679999999999987
41.15650000000008,-8.679499999999987
41.15650000000008,-8.678999999999986
41.15650000000008,-8.678499999999985
41.15650000000008,-8.677999999999985
41.15650000000008,-8.677499999999984
41.15650000000008,-8.676999999999984
41.15650000000008,-8.676499999999983
41.15650000000008,-8.675999999999982
41.15650000000008,-8.675499999999982
41.15650000000008,-8.674999999999981
41.15650000000008,-8.67449999999998
41.15650000000008,-8.67399999999998
41.15650000000008,-8.67349999999998
41.15650000000008,-8.672999999999979
41.15650000000008,-8.672499999999978
41.15650000000008,-8.671999999999978
41.15650000000008,-8.671499999999977
41.15650000000008,-8.670999999999976
41.15650000000008,-8.670499999999976
41.15650000000008,-8.669999999999975
41.15650000000008,-8.669499999999974
41.15650000000008,-8.668999999999974
41.15650000000008,-8.668499999999973
41.15650000000008,-8.667999999999973
41.15650000000008,-8.667499999999972
41.15650000000008,-8.666999999999971
41.15650000000008,-8.66649999999997
41.15650000000008,-8.66599999999997
41.15650000000008,-8.66549999999997
41.15650000000008,-8.664999999999969
41.15650000000008,-8.664499999999968
41.15650000000008,-8.663999999999968
41.15650000000008,-8.663499999999967
41.15650000000008,-8.662999999999967
41.15650000000008,-8.662499999999966
41.15650000000008,-8.661999999999965
41.15650000000008,-8.661499999999965
41.15650000000008,-8.660999999999964
41.15650000000008,-8.660499999999963
41.15650000000008,-8.659999999999963
41.15650000000008,-8.659499999999962
41.15650000000008,-8.658999999999962
41.15650000000008,-8.658499999999961
41.15650000000008,-8.65799999999996
41.15650000000008,-8.65749999999996
41.15650000000008,-8.65699999999996
41.15650000000008,-8.656499999999959
41.15650000000008,-8.655999999999958
41.15650000000008,-8.655499999999957
41.15650000000008,-8.654999999999957
41.15650000000008,-8.654499999999956
41.15650000000008,-8.653999999999956
41.15650000000008,-8.653499999999955
41.15650000000008,-8.652999999999954
41.15650000000008,-8.652499999999954
41.15650000000008,-8.651999999999953
41.15650000000008,-8.651499999999952
41.15650000000008,-8.650999999999952
41.15650000000008,-8.650499999999951
41.15650000000008,-8.64999999999995
41.15650000000008,-8.64949999999995
41.15650000000008,-8.64899999999995
41.15650000000008,-8.648499999999949
41.15650000000008,-8.647999999999948
41.15650000000008,-8.647499999999948
41.15650000000008,-8.646999999999947
41.15650000000008,-8.646499999999946
41.15650000000008,-8.645999999999946
41.15650000000008,-8.645499999999945
41.15650000000008,-8.644999999999945
41.15650000000008,-8.644499999999944
41.15650000000008,-8.643999999999943
41.15650000000008,-8.643499999999943
41.15650000000008,-8.642999999999942
41.15650000000008,-8.642499999999941
41.15650000000008,-8.64199999999994
41.15650000000008,-8.64149999999994
41.15650000000008,-8.64099999999994
41.15650000000008,-8.640499999999939
41.15650000000008,-8.639999999999938
41.15650000000008,-8.639499999999938
41.15650000000008,-8.638999999999937
41.15650000000008,-8.638499999999937
41.15650000000008,-8.637999999999936
41.15650000000008,-8.637499999999935
41.15650000000008,-8.636999999999935
41.15650000000008,-8.636499999999934
41.15650000000008,-8.635999999999934
41.15650000000008,-8.635499999999933
41.15650000000008,-8.634999999999932
41.15650000000008,-8.634499999999932
41.15650000000008,-8.633999999999931
41.15650000000008,-8.63349999999993
41.15650000000008,-8.63299999999993
41.15650000000008,-8.63249999999993
41.15650000000008,-8.631999999999929
41.15650000000008,-8.631499999999928
41.15650000000008,-8.630999999999927
41.15650000000008,-8.630499999999927
41.15650000000008,-8.629999999999926
41.15650000000008,-8.629499999999926
41.15650000000008,-8.628999999999925
41.15650000000008,-8.628499999999924
41.15650000000008,-8.627999999999924
41.15650000000008,-8.627499999999923
41.15650000000008,-8.626999999999923
41.15650000000008,-8.626499999999922
41.15650000000008,-8.625999999999921
41.15650000000008,-8.62549999999992
41.15650000000008,-8.62499999999992
41.15650000000008,-8.62449999999992
41.15650000000008,-8.623999999999919
41.15650000000008,-8.623499999999918
41.15650000000008,-8.622999999999918
41.15650000000008,-8.622499999999917
41.15650000000008,-8.621999999999916
41.15650000000008,-8.621499999999916
41.15650000000008,-8.620999999999915
41.15650000000008,-8.620499999999915
41.15650000000008,-8.619999999999914
41.15650000000008,-8.619499999999913
41.15650000000008,-8.618999999999913
41.15650000000008,-8.618499999999912
41.15650000000008,-8.617999999999912
41.15650000000008,-8.617499999999911
41.15650000000008,-8.61699999999991
41.15650000000008,-8.61649999999991
41.15650000000008,-8.615999999999909
41.15650000000008,-8.615499999999908
41.15650000000008,-8.614999999999908
41.15650000000008,-8.614499999999907
41.15650000000008,-8.613999999999907
41.15650000000008,-8.613499999999906
41.15650000000008,-8.612999999999905
41.15650000000008,-8.612499999999905
41.15650000000008,-8.611999999999904
41.15650000000008,-8.611499999999904
41.15650000000008,-8.610999999999903
41.15650000000008,-8.610499999999902
41.15650000000008,-8.609999999999902
41.15650000000008,-8.609499999999901
41.15650000000008,-8.6089999999999
41.15650000000008,-8.6084999999999
41.15650000000008,-8.6079999999999
41.15650000000008,-8.607499999999899
41.15650000000008,-8.606999999999898
41.15650000000008,-8.606499999999897
41.15650000000008,-8.605999999999897
41.15650000000008,-8.605499999999896
41.15650000000008,-8.604999999999896
41.15650000000008,-8.604499999999895
41.15650000000008,-8.603999999999894
41.15650000000008,-8.603499999999894
41.15650000000008,-8.602999999999893
41.15650000000008,-8.602499999999893
41.15650000000008,-8.601999999999892
41.15650000000008,-8.601499999999891
41.15650000000008,-8.60099999999989
41.15650000000008,-8.60049999999989
41.15650000000008,-8.59999999999989
41.15650000000008,-8.599499999999889
41.15650000000008,-8.598999999999888
41.15650000000008,-8.598499999999888
41.15650000000008,-8.597999999999887
41.15650000000008,-8.597499999999886
41.15650000000008,-8.596999999999886
41.15650000000008,-8.596499999999885
41.15650000000008,-8.595999999999885
41.15650000000008,-8.595499999999884
41.15650000000008,-8.594999999999883
41.15650000000008,-8.594499999999883
41.15650000000008,-8.593999999999882
41.15650000000008,-8.593499999999882
41.15650000000008,-8.592999999999881
41.15650000000008,-8.59249999999988
41.15650000000008,-8.59199999999988
41.15650000000008,-8.59149999999988
41.15650000000008,-8.590999999999879
41.15650000000008,-8.590499999999878
41.15650000000008,-8.589999999999877
41.15650000000008,-8.589499999999877
41.15650000000008,-8.588999999999876
41.15650000000008,-8.588499999999875
41.15650000000008,-8.587999999999875
41.15650000000008,-8.587499999999874
41.15650000000008,-8.586999999999874
41.15650000000008,-8.586499999999873
41.15650000000008,-8.585999999999872
41.15650000000008,-8.585499999999872
41.15650000000008,-8.584999999999871
41.15650000000008,-8.58449999999987
41.15650000000008,-8.58399999999987
41.15650000000008,-8.58349999999987
41.15650000000008,-8.582999999999869
41.15650000000008,-8.582499999999868
41.15650000000008,-8.581999999999868
41.15650000000008,-8.581499999999867
41.15650000000008,-8.580999999999866
41.15650000000008,-8.580499999999866
41.15650000000008,-8.579999999999865
41.15650000000008,-8.579499999999864
41.15650000000008,-8.578999999999864
41.15650000000008,-8.578499999999863
41.15650000000008,-8.577999999999863
41.15650000000008,-8.577499999999862
41.15650000000008,-8.576999999999861
41.15650000000008,-8.57649999999986
41.15650000000008,-8.57599999999986
41.15650000000008,-8.57549999999986
41.15650000000008,-8.574999999999859
41.15650000000008,-8.574499999999858
41.15650000000008,-8.573999999999858
41.15650000000008,-8.573499999999857
41.15650000000008,-8.572999999999857
41.15650000000008,-8.572499999999856
41.15650000000008,-8.571999999999855
41.15650000000008,-8.571499999999855
41.15650000000008,-8.570999999999854
41.15650000000008,-8.570499999999853
41.15650000000008,-8.569999999999853
41.15650000000008,-8.569499999999852
41.15650000000008,-8.568999999999852
41.15650000000008,-8.568499999999851
41.15650000000008,-8.56799999999985
41.15650000000008,-8.56749999999985
41.15650000000008,-8.56699999999985
41.15650000000008,-8.566499999999849
41.15650000000008,-8.565999999999848
41.15650000000008,-8.565499999999847
41.15650000000008,-8.564999999999847
41.15650000000008,-8.564499999999846
41.15650000000008,-8.563999999999846
41.15650000000008,-8.563499999999845
41.15650000000008,-8.562999999999844
41.15650000000008,-8.562499999999844
41.15650000000008,-8.561999999999843
41.15650000000008,-8.561499999999842
41.15650000000008,-8.560999999999842
41.15650000000008,-8.560499999999841
41.15650000000008,-8.55999999999984
41.15650000000008,-8.55949999999984
41.15700000000008,-8.68249999999999
41.15700000000008,-8.68199999999999
41.15700000000008,-8.68149999999999
41.15700000000008,-8.680999999999989
41.15700000000008,-8.680499999999988
41.15700000000008,-8.679999999999987
41.15700000000008,-8.679499999999987
41.15700000000008,-8.678999999999986
41.15700000000008,-8.678499999999985
41.15700000000008,-8.677999999999985
41.15700000000008,-8.677499999999984
41.15700000000008,-8.676999999999984
41.15700000000008,-8.676499999999983
41.15700000000008,-8.675999999999982
41.15700000000008,-8.675499999999982
41.15700000000008,-8.674999999999981
41.15700000000008,-8.67449999999998
41.15700000000008,-8.67399999999998
41.15700000000008,-8.67349999999998
41.15700000000008,-8.672999999999979
41.15700000000008,-8.672499999999978
41.15700000000008,-8.671999999999978
41.15700000000008,-8.671499999999977
41.15700000000008,-8.670999999999976
41.15700000000008,-8.670499999999976
41.15700000000008,-8.669999999999975
41.15700000000008,-8.669499999999974
41.15700000000008,-8.668999999999974
41.15700000000008,-8.668499999999973
41.15700000000008,-8.667999999999973
41.15700000000008,-8.667499999999972
41.15700000000008,-8.666999999999971
41.15700000000008,-8.66649999999997
41.15700000000008,-8.66599999999997
41.15700000000008,-8.66549999999997
41.15700000000008,-8.664999999999969
41.15700000000008,-8.664499999999968
41.15700000000008,-8.663999999999968
41.15700000000008,-8.663499999999967
41.15700000000008,-8.662999999999967
41.15700000000008,-8.662499999999966
41.15700000000008,-8.661999999999965
41.15700000000008,-8.661499999999965
41.15700000000008,-8.660999999999964
41.15700000000008,-8.660499999999963
41.15700000000008,-8.659999999999963
41.15700000000008,-8.659499999999962
41.15700000000008,-8.658999999999962
41.15700000000008,-8.658499999999961
41.15700000000008,-8.65799999999996
41.15700000000008,-8.65749999999996
41.15700000000008,-8.65699999999996
41.15700000000008,-8.656499999999959
41.15700000000008,-8.655999999999958
41.15700000000008,-8.655499999999957
41.15700000000008,-8.654999999999957
41.15700000000008,-8.654499999999956
41.15700000000008,-8.653999999999956
41.15700000000008,-8.653499999999955
41.15700000000008,-8.652999999999954
41.15700000000008,-8.652499999999954
41.15700000000008,-8.651999999999953
41.15700000000008,-8.651499999999952
41.15700000000008,-8.650999999999952
41.15700000000008,-8.650499999999951
41.15700000000008,-8.64999999999995
41.15700000000008,-8.64949999999995
41.15700000000008,-8.64899999999995
41.15700000000008,-8.648499999999949
41.15700000000008,-8.647999999999948
41.15700000000008,-8.647499999999948
41.15700000000008,-8.646999999999947
41.15700000000008,-8.646499999999946
41.15700000000008,-8.645999999999946
41.15700000000008,-8.645499999999945
41.15700000000008,-8.644999999999945
41.15700000000008,-8.644499999999944
41.15700000000008,-8.643999999999943
41.15700000000008,-8.643499999999943
41.15700000000008,-8.642999999999942
41.15700000000008,-8.642499999999941
41.15700000000008,-8.64199999999994
41.15700000000008,-8.64149999999994
41.15700000000008,-8.64099999999994
41.15700000000008,-8.640499999999939
41.15700000000008,-8.639999999999938
41.15700000000008,-8.639499999999938
41.15700000000008,-8.638999999999937
41.15700000000008,-8.638499999999937
41.15700000000008,-8.637999999999936
41.15700000000008,-8.637499999999935
41.15700000000008,-8.636999999999935
41.15700000000008,-8.636499999999934
41.15700000000008,-8.635999999999934
41.15700000000008,-8.635499999999933
41.15700000000008,-8.634999999999932
41.15700000000008,-8.634499999999932
41.15700000000008,-8.633999999999931
41.15700000000008,-8.63349999999993
41.15700000000008,-8.63299999999993
41.15700000000008,-8.63249999999993
41.15700000000008,-8.631999999999929
41.15700000000008,-8.631499999999928
41.15700000000008,-8.630999999999927
41.15700000000008,-8.630499999999927
41.15700000000008,-8.629999999999926
41.15700000000008,-8.629499999999926
41.15700000000008,-8.628999999999925
41.15700000000008,-8.628499999999924
41.15700000000008,-8.627999999999924
41.15700000000008,-8.627499999999923
41.15700000000008,-8.626999999999923
41.15700000000008,-8.626499999999922
